id,invoice_id,supplier_id,supplier_name,category,amount,currency,po_number,date,amount_variance,duplicate_score,supplier_risk,po_match_confidence,tax_regulatory_compliance,commodity_volatility,historical_pattern,environmental_risk,events,commodity,provenance
INV-2026-01397,INV-2026-01397,SUP-001,Aster Industrial Chemicals,direct_materials,7770.73,USD,PO-2026-011397,2026-11-02,0.2018,0.1182,0.5949,0.829,0.9085,0.5952,0.8067,0.5272,[],industrial chemicals,synthetic_demo
INV-2026-01398,INV-2026-01398,SUP-010,Helix Lab Supplies,mro,4603.51,USD,PO-2026-011398,2026-11-03,0.4307,0.0848,0.3587,0.7918,0.9076,0.5461,0.6901,0.4648,[],bearings,synthetic_demo
INV-2026-01399,INV-2026-01399,SUP-008,Gridline Utilities,indirect,20088.09,USD,PO-2026-011399,2026-11-04,0.4137,0.214,0.3871,0.8861,0.853,0.4129,0.6897,0.2212,[],packaging,synthetic_demo
INV-2026-01400,INV-2026-01400,SUP-009,Rhine-Stahl Metals,mro,49910.93,USD,PO-2026-011400,2026-11-05,0.3384,0.2413,0.6076,0.8575,0.7855,0.4105,0.7816,0.2327,[],replacement parts,synthetic_demo
INV-2026-01401,INV-2026-01401,SUP-001,Aster Industrial Chemicals,direct_materials,21851.01,USD,PO-2026-011401,2026-11-06,0.1429,0.2744,0.4344,0.8447,0.9199,0.6267,0.8978,0.5495,[],resin,synthetic_demo
INV-2026-01402,INV-2026-01402,SUP-003,Northstar Packaging,direct_materials,2358.53,USD,PO-2026-011402,2026-11-07,0.1376,0.4265,0.225,0.8391,0.8936,0.48,0.826,0.2744,[],industrial chemicals,synthetic_demo
INV-2026-01403,INV-2026-01403,SUP-002,Pacifica Logistics,logistics,5985.15,USD,PO-2026-011403,2026-11-08,0.1363,0.1568,0.5416,0.7964,0.9157,0.3377,0.7134,0.283,[],ocean freight,synthetic_demo
INV-2026-01404,INV-2026-01404,SUP-009,Rhine-Stahl Metals,direct_materials,43588.54,USD,PO-2026-011404,2026-11-09,0.3974,0.1281,0.477,0.9367,0.7956,0.3752,0.6999,0.2424,[],steel coil,synthetic_demo
INV-2026-01405,INV-2026-01405,SUP-004,Novatek IT Services,services,30981.61,USD,PO-2026-011405,2026-11-10,0.3853,0.1204,0.209,0.7274,0.9156,0.4726,0.7998,0.1761,[],managed services,synthetic_demo
INV-2026-01406,INV-2026-01406,SUP-006,Meridian Office Services,services,1534.84,USD,PO-2026-011406,2026-11-11,0.2645,0.376,0.2123,0.8873,0.7927,0.5249,0.6905,0.3656,[],facilities services,synthetic_demo
INV-2026-01407,INV-2026-01407,SUP-008,Gridline Utilities,indirect,23634.49,USD,PO-2026-011407,2026-11-12,0.1052,0.147,0.4742,0.802,0.8911,0.2787,0.8722,0.3328,[],office supplies,synthetic_demo
INV-2026-01408,INV-2026-01408,SUP-009,Rhine-Stahl Metals,direct_materials,19819.22,USD,PO-2026-011408,2026-11-13,0.1078,0.1916,0.4716,0.5792,0.9356,0.3609,0.7767,0.2713,[],industrial chemicals,synthetic_demo
INV-2026-01409,INV-2026-01409,SUP-002,Pacifica Logistics,logistics,13120.18,USD,PO-2026-011409,2026-11-14,0.2247,0.0562,0.3817,0.8754,0.8925,0.3725,0.7902,0.3086,[],truckload freight,synthetic_demo
INV-2026-01410,INV-2026-01410,SUP-003,Northstar Packaging,direct_materials,3269.65,USD,PO-2026-011410,2026-11-15,0.259,0.1457,0.1955,0.8113,0.9305,0.73,0.7956,0.1817,"[{""type"":""commodity_spike"",""severity"":""medium"",""description"":""Relevant commodity index moved sharply above its normal band.""}]",industrial chemicals,synthetic_demo
INV-2026-01411,INV-2026-01411,SUP-008,Gridline Utilities,indirect,20032.42,USD,PO-2026-011411,2026-11-16,0.1413,0.2038,0.2992,0.7377,0.9589,0.2639,0.7417,0.5548,[],packaging,synthetic_demo
INV-2026-01412,INV-2026-01412,SUP-006,Meridian Office Services,services,952.81,USD,PO-2026-011412,2026-11-17,0.3899,0.3825,0.1548,0.8831,0.8365,0.3208,0.8776,0.3443,[],facilities services,synthetic_demo
INV-2026-01413,INV-2026-01413,SUP-010,Helix Lab Supplies,mro,8723.46,USD,PO-2026-011413,2026-11-18,0.3006,0.2527,0.4987,0.9216,0.9372,0.5145,0.7848,0.32,[],lab consumables,synthetic_demo
INV-2026-01414,INV-2026-01414,SUP-003,Northstar Packaging,direct_materials,7063.21,USD,PO-2026-011414,2026-11-19,0.267,0.0912,0.2069,0.8681,0.8579,0.3777,0.7615,0.4702,[],resin,synthetic_demo
INV-2026-01415,INV-2026-01415,SUP-008,Gridline Utilities,indirect,25034.9,USD,PO-2026-011415,2026-11-20,0.134,0.1279,0.3613,0.8898,0.9023,0.4582,0.7994,0.2874,[],packaging,synthetic_demo
INV-2026-01416,INV-2026-01416,SUP-009,Rhine-Stahl Metals,direct_materials,57259.52,USD,PO-2026-011416,2026-11-21,0.1502,0.0557,0.5894,0.926,0.9292,0.5188,0.8272,0.3742,[],resin,synthetic_demo
INV-2026-01417,INV-2026-01417,SUP-001,Aster Industrial Chemicals,direct_materials,9590.7,USD,PO-2026-011417,2026-11-22,0.1754,0.3133,0.4903,0.781,0.9165,0.6102,0.7255,0.3849,[],industrial chemicals,synthetic_demo
INV-2026-01418,INV-2026-01418,SUP-003,Northstar Packaging,direct_materials,2941.75,USD,PO-2026-011418,2026-11-23,0.1735,0.1848,0.2189,0.8586,0.9503,0.4487,0.8373,0.5165,[],resin,synthetic_demo
INV-2026-01419,INV-2026-01419,SUP-002,Pacifica Logistics,logistics,20687.74,USD,PO-2026-011419,2026-11-24,0.4376,0.2644,0.4712,0.9099,0.9046,0.5638,0.852,0.248,[],pallets,synthetic_demo
INV-2026-01420,INV-2026-01420,SUP-010,Helix Lab Supplies,indirect,5288.97,USD,PO-2026-011420,2026-11-25,0.2127,0.2129,0.3655,0.7128,0.8449,0.2687,0.8933,0.1624,[],safety consumables,synthetic_demo
INV-2026-01421,INV-2026-01421,SUP-003,Northstar Packaging,indirect,4023.19,USD,PO-2026-011421,2026-11-26,0.1823,0.2472,0.1661,0.8787,0.9432,0.6127,0.6116,0.2129,[],packaging,synthetic_demo
INV-2026-01422,INV-2026-01422,SUP-003,Northstar Packaging,direct_materials,3756.82,USD,PO-2026-011422,2026-11-27,0.1253,0.2376,0.4082,0.8783,0.9063,0.4401,0.7303,0.4528,[],steel coil,synthetic_demo
INV-2026-01423,INV-2026-01423,SUP-008,Gridline Utilities,indirect,23587.64,USD,PO-2026-011423,2026-11-28,0.4709,0.2369,0.221,0.8308,0.9405,0.2699,0.8137,0.2853,[],office supplies,synthetic_demo
INV-2026-01424,INV-2026-01424,SUP-009,Rhine-Stahl Metals,mro,40152.92,USD,PO-2026-011424,2026-11-29,0.2586,0.3164,0.6069,0.8399,0.8722,0.7228,0.6066,0.2682,[],bearings,synthetic_demo
INV-2026-01425,INV-2026-01425,SUP-003,Northstar Packaging,indirect,3631.78,USD,PO-2026-011425,2026-11-30,0.1318,0.125,0.3681,0.8797,0.9121,0.4891,0.8404,0.4778,[],packaging,synthetic_demo
INV-2026-01426,INV-2026-01426,SUP-003,Northstar Packaging,direct_materials,6350.18,USD,PO-2026-011426,2026-12-01,0.1472,0.1591,0.2661,0.8787,0.9332,0.7624,0.9104,0.2146,"[{""type"":""commodity_spike"",""severity"":""high"",""description"":""Relevant commodity index moved sharply above its normal band.""}]",steel coil,synthetic_demo
INV-2026-01427,INV-2026-01427,SUP-005,Yangtze Raw Materials,direct_materials,41464.64,USD,PO-2026-011427,2026-12-02,0.3084,0.0609,0.5932,0.9252,0.9255,0.6866,0.7784,0.2171,[],aluminum billet,synthetic_demo
INV-2026-01428,INV-2026-01428,SUP-008,Gridline Utilities,services,20834.57,USD,PO-2026-011428,2026-12-03,0.1469,0.2685,0.3463,0.875,0.9384,0.3655,0.7051,0.3735,[],facilities services,synthetic_demo
INV-2026-01429,INV-2026-01429,SUP-002,Pacifica Logistics,logistics,10268.86,USD,PO-2026-011429,2026-12-04,0.1027,0.2943,0.4607,0.8488,0.9259,0.6121,0.7159,0.4841,[],truckload freight,synthetic_demo
INV-2026-01430,INV-2026-01430,SUP-006,Meridian Office Services,indirect,1282.6,USD,PO-2026-011430,2026-12-05,0.1993,0.101,0.2374,0.9004,0.9138,0.2435,0.7291,0.286,[],packaging,synthetic_demo
INV-2026-01431,INV-2026-01431,SUP-010,Helix Lab Supplies,mro,10936.55,USD,PO-2026-011431,2026-12-06,0.1311,0.2307,0.2801,0.886,0.9328,0.3704,0.7862,0.4721,[],maintenance kits,synthetic_demo
INV-2026-01432,INV-2026-01432,SUP-009,Rhine-Stahl Metals,direct_materials,37358.86,USD,PO-2026-011432,2026-12-07,0.4778,0.2195,0.4795,0.9235,0.9289,0.5279,0.6844,0.2536,[],resin,synthetic_demo
INV-2026-01433,INV-2026-01433,SUP-001,Aster Industrial Chemicals,direct_materials,13382.46,USD,PO-2026-011433,2026-12-08,0.1454,0.1935,0.553,0.9131,0.9011,0.3583,0.8392,0.4156,[],industrial chemicals,synthetic_demo
INV-2026-01434,INV-2026-01434,SUP-003,Northstar Packaging,direct_materials,7182.62,USD,PO-2026-011434,2026-12-09,0.0888,0.2214,0.3147,0.9192,0.8293,0.4439,0.8588,0.3631,[],steel coil,synthetic_demo
INV-2026-01435,INV-2026-01435,SUP-002,Pacifica Logistics,logistics,9731.23,USD,PO-2026-011435,2026-12-10,0.2275,0.1742,0.3342,0.8368,0.9192,0.5273,0.8173,0.5245,[],truckload freight,synthetic_demo
INV-2026-01436,INV-2026-01436,SUP-010,Helix Lab Supplies,indirect,8450.78,USD,PO-2026-011436,2026-12-11,0.2793,0.1777,0.2393,0.9313,0.8014,0.3661,0.7811,0.2458,[],office supplies,synthetic_demo
INV-2026-01437,INV-2026-01437,SUP-002,Pacifica Logistics,logistics,9126.31,USD,PO-2026-011437,2026-12-12,0.2992,0.2048,0.4156,0.8377,0.8749,0.6076,0.8333,0.2685,[],ocean freight,synthetic_demo
INV-2026-01438,INV-2026-01438,SUP-006,Meridian Office Services,indirect,1788.2,USD,PO-2026-011438,2026-12-13,0.1148,0.2006,0.2462,0.9297,0.9061,0.5708,0.8667,0.3244,[],utilities,synthetic_demo
INV-2026-01439,INV-2026-01439,SUP-009,Rhine-Stahl Metals,mro,57709.1,USD,PO-2026-011439,2026-12-14,0.132,0.1125,0.5544,0.8913,0.8487,0.4948,0.7316,0.2133,[],maintenance kits,synthetic_demo
INV-2026-01440,INV-2026-01440,SUP-009,Rhine-Stahl Metals,direct_materials,19032.86,USD,PO-2026-011440,2026-12-15,0.3265,0.1751,0.5621,0.7357,0.899,0.5889,0.6768,0.304,[],aluminum billet,synthetic_demo
INV-2026-01441,INV-2026-01441,SUP-001,Aster Industrial Chemicals,direct_materials,24714.6,USD,PO-2026-011441,2026-12-16,0.1864,0.3378,0.5161,0.9015,0.9003,0.7223,0.905,0.2929,[],steel coil,synthetic_demo
INV-2026-01442,INV-2026-01442,SUP-009,Rhine-Stahl Metals,mro,31045.66,USD,PO-2026-011442,2026-12-17,0.1337,0.491,0.6368,0.8331,0.9473,0.3187,0.6269,0.2824,[],replacement parts,synthetic_demo
INV-2026-01443,INV-2026-01443,SUP-005,Yangtze Raw Materials,direct_materials,26087.07,USD,PO-2026-011443,2026-12-18,0.4109,0.1569,0.6089,0.8866,0.8973,0.4647,0.6158,0.3139,[],resin,synthetic_demo
INV-2026-01444,INV-2026-01444,SUP-004,Novatek IT Services,services,42771.3,USD,PO-2026-011444,2026-12-19,0.1769,0.1981,0.1118,0.8948,0.9418,0.4036,0.6785,0.3682,[],managed services,synthetic_demo
INV-2026-01445,INV-2026-01445,SUP-001,Aster Industrial Chemicals,direct_materials,7407.94,USD,PO-2026-011445,2026-12-20,0.2585,0.1549,0.6464,0.7087,0.8579,0.5798,0.6952,0.4594,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",resin,synthetic_demo
INV-2026-01446,INV-2026-01446,SUP-003,Northstar Packaging,direct_materials,2633.67,USD,PO-2026-011446,2026-12-21,0.1418,0.1999,0.3642,0.9344,0.8779,0.3607,0.8166,0.2786,[],aluminum billet,synthetic_demo
INV-2026-01447,INV-2026-01447,SUP-004,Novatek IT Services,services,44686.15,USD,PO-2026-011447,2026-12-22,0.2702,0.1106,0.2957,0.8768,0.843,0.4944,0.7048,0.4157,[],managed services,synthetic_demo
INV-2026-01448,INV-2026-01448,SUP-010,Helix Lab Supplies,indirect,6942.37,USD,PO-2026-011448,2026-12-23,0.2797,0.0991,0.5378,0.8043,0.9092,0.5207,0.8017,0.4082,[],office supplies,synthetic_demo
INV-2026-01449,INV-2026-01449,SUP-001,Aster Industrial Chemicals,direct_materials,46278.36,USD,PO-2026-011449,2026-12-24,0.1967,0.1097,0.6344,0.8753,0.9378,0.4552,0.6678,0.4764,[],industrial chemicals,synthetic_demo
INV-2026-01450,INV-2026-01450,SUP-003,Northstar Packaging,direct_materials,2284.45,USD,PO-2026-011450,2026-12-25,0.221,0.0661,0.3368,0.8265,0.9239,0.3826,0.8461,0.2486,[],resin,synthetic_demo
INV-2026-01451,INV-2026-01451,SUP-002,Pacifica Logistics,logistics,23924.07,USD,PO-2026-011451,2026-12-26,0.2118,0.1168,0.3809,0.9401,0.9035,0.4858,0.7679,0.4176,[],fuel surcharge,synthetic_demo
INV-2026-01452,INV-2026-01452,SUP-010,Helix Lab Supplies,indirect,21474.78,USD,PO-2026-011452,2026-12-27,0.0763,0.0667,0.366,0.8417,0.8501,0.3844,0.8378,0.3351,[],packaging,synthetic_demo
INV-2026-01453,INV-2026-01453,SUP-001,Aster Industrial Chemicals,direct_materials,9002.3,USD,PO-2026-011453,2026-12-28,0.3187,0.1698,0.6989,0.8891,0.9093,0.5473,0.8771,0.2291,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",resin,synthetic_demo
INV-2026-01454,INV-2026-01454,SUP-009,Rhine-Stahl Metals,mro,59632.34,USD,PO-2026-011454,2026-12-29,0.348,0.2638,0.5259,0.8659,0.8738,0.2438,0.8003,0.1901,[],lab consumables,synthetic_demo
INV-2026-01455,INV-2026-01455,SUP-008,Gridline Utilities,services,13951.75,USD,PO-2026-011455,2026-12-30,0.0794,0.0771,0.2011,0.8332,0.9032,0.3204,0.8109,0.3213,[],facilities services,synthetic_demo
INV-2026-01456,INV-2026-01456,SUP-009,Rhine-Stahl Metals,direct_materials,35948.5,USD,PO-2026-011456,2026-12-31,0.2483,0.2517,0.7078,0.9189,0.8649,0.3607,0.7583,0.2942,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",aluminum billet,synthetic_demo
INV-2026-01457,INV-2026-01457,SUP-001,Aster Industrial Chemicals,direct_materials,10202.29,USD,PO-2026-011457,2027-01-01,0.224,0.0567,0.5706,0.9465,0.7971,0.5233,0.8024,0.6554,[],resin,synthetic_demo
INV-2026-01458,INV-2026-01458,SUP-003,Northstar Packaging,direct_materials,3134.57,USD,PO-2026-011458,2027-01-02,0.1286,0.1443,0.2213,0.9343,0.9105,0.3536,0.8004,0.2693,[],industrial chemicals,synthetic_demo
INV-2026-01459,INV-2026-01459,SUP-004,Novatek IT Services,services,24647.14,USD,PO-2026-011459,2027-01-03,0.0842,0.1866,0.3168,0.8686,0.9256,0.4054,0.7499,0.3529,[],managed services,synthetic_demo
INV-2026-01460,INV-2026-01460,SUP-009,Rhine-Stahl Metals,direct_materials,60597.47,USD,PO-2026-011460,2027-01-04,0.2591,0.1735,0.443,0.8873,0.7936,0.3827,0.7659,0.2715,[],resin,synthetic_demo
INV-2026-01461,INV-2026-01461,SUP-001,Aster Industrial Chemicals,direct_materials,19229.03,USD,PO-2026-011461,2026-01-05,0.2635,0.1229,0.4527,0.8849,0.9287,0.3476,0.6171,0.3231,[],industrial chemicals,synthetic_demo
INV-2026-01462,INV-2026-01462,SUP-006,Meridian Office Services,indirect,2049.03,USD,PO-2026-011462,2026-01-06,0.14,0.0541,0.2777,0.8645,0.9684,0.5176,0.7755,0.4001,[],office supplies,synthetic_demo
INV-2026-01463,INV-2026-01463,SUP-005,Yangtze Raw Materials,direct_materials,48233.01,USD,PO-2026-011463,2026-01-07,0.1591,0.358,0.5498,0.8457,0.9427,0.3922,0.7439,0.2688,[],steel coil,synthetic_demo
INV-2026-01464,INV-2026-01464,SUP-002,Pacifica Logistics,logistics,10539.18,USD,PO-2026-011464,2026-01-08,0.2596,0.2062,0.5359,0.7878,0.8748,0.2931,0.6119,0.3852,[],fuel surcharge,synthetic_demo
INV-2026-01465,INV-2026-01465,SUP-003,Northstar Packaging,indirect,5654.98,USD,PO-2026-011465,2026-01-09,0.1246,0.1274,0.3059,0.8351,0.9734,0.3644,0.8045,0.1466,[],office supplies,synthetic_demo
INV-2026-01466,INV-2026-01466,SUP-006,Meridian Office Services,indirect,2540.45,USD,PO-2026-011466,2026-01-10,0.2532,0.2264,0.1837,0.807,0.9448,0.1979,0.908,0.1739,[],packaging,synthetic_demo
INV-2026-01467,INV-2026-01467,SUP-008,Gridline Utilities,indirect,39995.3,USD,PO-2026-011467,2026-01-11,0.0902,0.1387,0.2818,0.8455,0.9457,0.3968,0.7387,0.2198,[],office supplies,synthetic_demo
INV-2026-01468,INV-2026-01468,SUP-009,Rhine-Stahl Metals,direct_materials,62665.88,USD,PO-2026-011468,2026-01-12,0.1396,0.1063,0.4837,0.8051,0.9273,0.4186,0.6767,0.3847,[],steel coil,synthetic_demo
INV-2026-01469,INV-2026-01469,SUP-001,Aster Industrial Chemicals,direct_materials,43705.95,USD,PO-2026-011469,2026-01-13,0.3221,0.0752,0.429,0.8593,0.9566,0.3556,0.7697,0.3933,[],steel coil,synthetic_demo
INV-2026-01470,INV-2026-01470,SUP-003,Northstar Packaging,direct_materials,5432.64,USD,PO-2026-011470,2026-01-14,0.1925,0.113,0.3564,0.9366,0.9315,0.5943,0.6987,0.4485,[],steel coil,synthetic_demo
INV-2026-01471,INV-2026-01471,SUP-005,Yangtze Raw Materials,direct_materials,51872.17,USD,PO-2026-011471,2026-01-15,0.4137,0.2223,0.6708,0.9285,0.8694,0.4507,0.7474,0.4595,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",resin,synthetic_demo
INV-2026-01472,INV-2026-01472,SUP-009,Rhine-Stahl Metals,direct_materials,55346.61,USD,PO-2026-011472,2026-01-16,0.2233,0.0972,0.5711,0.8054,0.8826,0.5464,0.7455,0.6068,[],industrial chemicals,synthetic_demo
INV-2026-01473,INV-2026-01473,SUP-001,Aster Industrial Chemicals,direct_materials,14784.39,USD,PO-2026-011473,2026-01-17,0.4004,0.1147,0.4846,0.8935,0.9294,0.582,0.776,0.3229,[],industrial chemicals,synthetic_demo
INV-2026-01474,INV-2026-01474,SUP-003,Northstar Packaging,direct_materials,7478.17,USD,PO-2026-011474,2026-01-18,0.1742,0.2691,0.1744,0.8441,0.9042,0.6373,0.7025,0.326,[],aluminum billet,synthetic_demo
INV-2026-01475,INV-2026-01475,SUP-009,Rhine-Stahl Metals,mro,86296.16,USD,PO-2026-011475,2026-01-19,0.3508,0.1863,0.6008,0.7349,0.9362,0.4138,0.8135,0.4296,[],bearings,synthetic_demo
INV-2026-01476,INV-2026-01476,SUP-010,Helix Lab Supplies,indirect,9608.4,USD,PO-2026-011476,2026-01-20,0.3003,0.1396,0.4118,0.9137,0.9324,0.2995,0.8029,0.436,[],safety consumables,synthetic_demo
INV-2026-01477,INV-2026-01477,SUP-002,Pacifica Logistics,logistics,4478.08,USD,PO-2026-011477,2026-01-21,0.2691,0.2209,0.3817,0.8467,0.9211,0.2255,0.7991,0.5471,[],truckload freight,synthetic_demo
INV-2026-01478,INV-2026-01478,SUP-003,Northstar Packaging,direct_materials,6089.66,USD,PO-2026-011478,2026-01-22,0.169,0.1424,0.2191,0.7837,0.8296,0.8005,0.8006,0.6058,"[{""type"":""commodity_spike"",""severity"":""high"",""description"":""Relevant commodity index moved sharply above its normal band.""}]",steel coil,synthetic_demo
INV-2026-01479,INV-2026-01479,SUP-005,Yangtze Raw Materials,direct_materials,45510.65,USD,PO-2026-011479,2026-01-23,0.1963,0.1308,0.6295,0.9098,0.8646,0.375,0.7241,0.4439,[],aluminum billet,synthetic_demo
INV-2026-01480,INV-2026-01480,SUP-009,Rhine-Stahl Metals,direct_materials,46713.71,USD,PO-2026-011480,2026-01-24,0.2908,0.2126,0.5544,0.8389,0.9085,0.5301,0.8521,0.4031,[],resin,synthetic_demo
INV-2026-01481,INV-2026-01481,SUP-002,Pacifica Logistics,logistics,10897.32,USD,PO-2026-011481,2026-01-25,0.1847,0.2121,0.327,0.9457,0.8493,0.5011,0.8747,0.2755,[],ocean freight,synthetic_demo
INV-2026-01482,INV-2026-01482,SUP-006,Meridian Office Services,indirect,3190.24,USD,PO-2026-011482,2026-01-26,0.1775,0.2718,0.1945,0.8266,0.9344,0.3875,0.7184,0.2241,[],safety consumables,synthetic_demo
INV-2026-01483,INV-2026-01483,SUP-005,Yangtze Raw Materials,direct_materials,26334.94,USD,PO-2026-011483,2026-01-27,0.3676,0.1761,0.6534,0.8361,0.9275,0.4959,0.7736,0.4322,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",aluminum billet,synthetic_demo
INV-2026-01484,INV-2026-01484,SUP-002,Pacifica Logistics,logistics,9224.59,USD,PO-2026-011484,2026-01-28,0.2413,0.1124,0.3326,0.7776,0.9263,0.4272,0.7675,0.3546,[],truckload freight,synthetic_demo
INV-2026-01485,INV-2026-01485,SUP-010,Helix Lab Supplies,mro,4309.68,USD,PO-2026-011485,2026-01-29,0.1253,0.1232,0.4187,0.7852,0.8751,0.6706,0.8434,0.2324,[],maintenance kits,synthetic_demo
INV-2026-01486,INV-2026-01486,SUP-006,Meridian Office Services,indirect,1548.48,USD,PO-2026-011486,2026-01-30,0.1306,0.2494,0.1964,0.8705,0.8671,0.427,0.711,0.3922,[],office supplies,synthetic_demo
INV-2026-01487,INV-2026-01487,SUP-008,Gridline Utilities,indirect,52471.06,USD,PO-2026-011487,2026-01-31,0.2873,0.3651,0.233,0.7937,0.8801,0.4104,0.6168,0.3593,[],office supplies,synthetic_demo
INV-2026-01488,INV-2026-01488,SUP-010,Helix Lab Supplies,indirect,5122.82,USD,PO-2026-011488,2026-02-01,0.1221,0.4466,0.4044,0.892,0.9694,0.5158,0.8866,0.2274,[],safety consumables,synthetic_demo
INV-2026-01489,INV-2026-01489,SUP-001,Aster Industrial Chemicals,direct_materials,12485.94,USD,PO-2026-011489,2026-02-02,0.0993,0.188,0.6629,0.9169,0.953,0.4059,0.8292,0.2508,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",steel coil,synthetic_demo
INV-2026-01490,INV-2026-01490,SUP-006,Meridian Office Services,indirect,2407.82,USD,PO-2026-011490,2026-02-03,0.3225,0.1284,0.1786,0.8553,0.8513,0.2105,0.8411,0.2028,[],office supplies,synthetic_demo
INV-2026-01491,INV-2026-01491,SUP-008,Gridline Utilities,services,20740.94,USD,PO-2026-011491,2026-02-04,0.2702,0.2833,0.5127,0.7545,0.8996,0.4208,0.6636,0.3241,[],managed services,synthetic_demo
INV-2026-01492,INV-2026-01492,SUP-004,Novatek IT Services,services,18755.22,USD,PO-2026-011492,2026-02-05,0.2592,0.092,0.3089,0.7852,0.9401,0.3728,0.7437,0.2936,[],cloud capacity,synthetic_demo
INV-2026-01493,INV-2026-01493,SUP-006,Meridian Office Services,services,1631.49,USD,PO-2026-011493,2026-02-06,0.2913,0.2286,0.2346,0.8758,0.9529,0.4296,0.7595,0.3162,[],cloud capacity,synthetic_demo
INV-2026-01494,INV-2026-01494,SUP-003,Northstar Packaging,direct_materials,3941.08,USD,PO-2026-011494,2026-02-07,0.2762,0.1388,0.1397,0.8785,0.8348,0.4478,0.6236,0.2602,[],industrial chemicals,synthetic_demo
INV-2026-01495,INV-2026-01495,SUP-002,Pacifica Logistics,logistics,12218.92,USD,PO-2026-011495,2026-02-08,0.2223,0.1348,0.4403,0.8767,0.8807,0.2609,0.8025,0.6339,[],ocean freight,synthetic_demo
INV-2026-01496,INV-2026-01496,SUP-010,Helix Lab Supplies,indirect,13773.24,USD,PO-2026-011496,2026-02-09,0.3614,0.0993,0.2872,0.8803,0.953,0.3797,0.795,0.4123,[],safety consumables,synthetic_demo
INV-2026-01497,INV-2026-01497,SUP-003,Northstar Packaging,indirect,5728.35,USD,PO-2026-011497,2026-02-10,0.1569,0.072,0.3366,0.847,0.9236,0.2761,0.8709,0.3336,[],office supplies,synthetic_demo
